User name,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
lupusD,2020-09-04T14:52:11Z,iam.amazonaws.com,UpdateAccountPasswordPolicy,us-east-1,49.37.7.227,console.amazonaws.com,,[],d7f4969f-0d2b-4c78-aff7-6844eb8bae10,afed0737-729f-4a22-a139-a122e55cd993,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:57Z,iam.amazonaws.com,ListAccessKeys,us-east-1,49.37.7.227,console.amazonaws.com,,[],54636d4e-6570-4405-a6b0-21e9053408cc,0d630c31-1314-4f73-ba57-f9aebbebe319,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:57Z,iam.amazonaws.com,GetAccountSummary,us-east-1,49.37.7.227,console.amazonaws.com,,[],1912f31f-b153-44b1-b6e7-42c954a0c4dc,6417dd66-0159-4de9-988f-ec4467183ab3,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:57Z,iam.amazonaws.com,ListAccountAliases,us-east-1,49.37.7.227,console.amazonaws.com,,[],49c1eb2c-fecd-4177-b0ac-5c71cc393845,aa06d3b1-98ec-4677-b9d0-75d3d4b2bcda,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:57Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,49.37.7.227,console.amazonaws.com,,[],26bf5e44-e910-4d5e-bccd-fabf4cbc4206,ba6a8dc7-305d-47c1-9192-35a16cbfbfc7,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:57Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,49.37.7.227,console.amazonaws.com,,[],fb43ad0d-3e9c-4fd9-97af-4cfb8e4a56af,feabe792-6e81-403c-8d3a-34c8a844ed92,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:43Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,49.37.7.227,console.amazonaws.com,,[],a745c79c-c679-41a6-ac7e-fef9448ee73c,fa947d03-1357-4508-b17e-ae0ca4716700,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:42Z,iam.amazonaws.com,ListAccountAliases,us-east-1,49.37.7.227,console.amazonaws.com,,[],c2e63f37-425b-49f5-830a-b2d2b33a97a5,32529d0a-3c1c-48b1-84ee-a858c6529cd3,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:42Z,iam.amazonaws.com,GetAccountSummary,us-east-1,49.37.7.227,console.amazonaws.com,,[],2768a870-fc57-4489-870a-d57e20ad84b2,72347281-9505-4ad9-9dfc-c72d336e134c,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:42Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,49.37.7.227,console.amazonaws.com,,[],4792fa57-5027-40ab-84db-a351e9aaf833,8d01935f-f78f-4cc3-976b-6de0051668d9,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:42Z,iam.amazonaws.com,ListAccessKeys,us-east-1,49.37.7.227,console.amazonaws.com,,[],735120a5-9dcc-4319-804f-68c37720aee7,f6952c98-06e1-4a32-a2cd-e4249b7bd6a5,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:51:06Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,49.37.7.227,console.amazonaws.com,,[],2a06858c-89ae-49a2-93be-88ea3d042813,f86a5ad0-e401-4da6-a47f-a4ba707c31f8,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:50:59Z,signin.amazonaws.com,ConsoleLogin,us-east-1,49.37.7.227,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",,[],,db3fbdf3-2e3b-44ec-908f-ef487e718d61,,AwsConsoleSignIn,252023501523,
